CIK,FILINGMANAGER_NAME,PERIODOFREPORT,FILING_DATE,SUBMISSIONTYPE,ISAMENDMENT,TABLEVALUETOTAL,TABLEENTRYTOTAL,ISCONFIDENTIALOMITTED,NAMEOFISSUER,CUSIP,TITLEOFCLASS,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,INVESTMENTDISCRETION,weight
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,KINDER MORGAN MANAGEMENT LLC,49455U100,COM,7226000,127693,SH,SOLE,0.035897028
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,LOWES COMPANIES INC,548661107,COM,1141000,55870,SH,SOLE,0.005668213
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,MCDONALDS CORP,580135101,COM,9242000,140314,SH,SOLE,0.045912031
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,MERCK & CO INC,58933Y105,COM,283000,8105,SH,SOLE,0.001405876
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,MICROSOFT CORP,594918104,COM,2171000,94337,SH,SOLE,0.010785005
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,NESTLE S A REG ADR,641069406,COM,5907000,122448,SH,SOLE,0.029344554
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,NEXTERA ENERGY INC COM,65339F101,COM,2898000,59425,SH,SOLE,0.014396566
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,NIKE,654106103,COM,1121000,16600,SH,SOLE,0.005568858
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,NORTHERN TRUST CORP,665859104,COM,1512000,32369,SH,SOLE,0.007511252
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,NOVO-NORDISK A/S-SPONS ADR,670100205,COM,1161000,14325,SH,SOLE,0.005767568
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,OLD NATIONAL BANCORP-IND,680033107,COM,535000,51681,SH,SOLE,0.002657751
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PAYCHEX INC,704326107,COM,3181000,122479,SH,SOLE,0.015802442
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PEPSICO INC,713448108,COM,1097000,17992,SH,SOLE,0.005449632
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PRAXAIR INC,74005P104,COM,1137000,14964,SH,SOLE,0.005648342
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PRICE T ROWE GROUP INC,74144T108,COM,1368000,30819,SH,SOLE,0.006795895
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PROCTER & GAMBLE,742718109,COM,8314000,138615,SH,SOLE,0.04130195
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,PROGRESS ENERGY INC,743263105,COM,441000,11245,SH,SOLE,0.002190782
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,REALTY INCOME CORP,756109104,COM,6144000,202577,SH,SOLE,0.030521913
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,ROYAL BANK OF CANADA,780087102,COM,4889000,102310,SH,SOLE,0.024287375
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,ROYAL DUTCH SHELL PLC-ADR A,780259206,COM,5192000,103381,SH,SOLE,0.025792606
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,SIMON PROPERTY GRP,828806109,COM,414000,5124,SH,SOLE,0.002056652
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,SOUTHERN COMPANY,842587107,COM,3519000,105730,SH,SOLE,0.017481545
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,SYSCO,871829107,COM,1217000,42588,SH,SOLE,0.006045763
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,TEVA PHARMACEUTICAL ADR,881624209,COM,960000,18465,SH,SOLE,0.004769049
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,TJX COMPANIES INC,872540109,COM,1204000,28700,SH,SOLE,0.005981182
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,TOYOTA MTR CORP ADR NEW,892331307,COM,4499000,65607,SH,SOLE,0.022349949
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,UNITED TECH CP,913017109,COM,10209000,157280,SH,SOLE,0.050715854
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,US BANCORP NEW,902973304,COM,302000,13511,SH,SOLE,0.001500263
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,V F CORP,918204108,COM,5060000,71087,SH,SOLE,0.025136862
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,VECTREN CORP,92240G101,COM,3024000,127812,SH,SOLE,0.015022504
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,WAL-MART STORES INC,931142103,COM,253000,5260,SH,SOLE,0.001256843
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/6/2010,27/6/2013,13F-HR,,201298000,79,N,WELLS FARGO & CO-NEW,949746101,COM,5843000,228250,SH,SOLE,0.029026617
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,***BP P L C SPONSORED ADR (FRM,55622104,COM,265000,6437,SH,SOLE,0.001114954
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,3M COMPANY,88579Y101,COM,459000,5292,SH,SOLE,0.001931184
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ABBOTT LABORATORIES,2824100,COM,6678000,127840,SH,SOLE,0.028096837
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,AMERISOURCEBERGEN CORP COM,3.07E+108,COM,760000,24775,SH,SOLE,0.003197603
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,APPLE COMPUTER,37833100,COM,230000,811,SH,SOLE,0.000967696
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,AT&T INC,00206R102,COM,270000,9452,SH,SOLE,0.001135991
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,AUTOMATIC DATA PROCESSING INC,53015103,COM,4314000,102630,SH,SOLE,0.018150607
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BANK OF AMER CORP,60505104,COM,2751000,209947,SH,SOLE,0.011574483
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BARCLAYS PLC ADR,6.74E+207,COM,374000,19825,SH,SOLE,0.001573558
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BCE INC,05534B760,COM,265000,8150,SH,SOLE,0.001114954
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BECTON DICKINSON & CO,75887109,COM,1019000,13758,SH,SOLE,0.004287313
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BERKSHIRE HATHAWAY INC CL B,84670702,COM,1815000,21950,SH,SOLE,0.007636382
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BOEING,97023105,COM,1569000,23580,SH,SOLE,0.006601368
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BP PRUDHOE BAY ROYALTY TRUST,55630107,COM,620000,6000,SH,SOLE,0.002608571
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,BRISTOL MYERS SQUIBB CO,110122108,COM,604000,22287,SH,SOLE,0.002541253
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CATERPILLAR INC,149123101,COM,4438000,56411,SH,SOLE,0.018672321
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CHEVRON CORP,166764100,COM,2171000,26790,SH,SOLE,0.009134207
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CHUBB CORP,171232101,COM,8084000,141852,SH,SOLE,0.034012403
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CINCINNATI FINANCIAL CORP,172062101,COM,4833000,167687,SH,SOLE,0.020334234
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CISCO SYSTEMS INC,17275R102,COM,382000,17435,SH,SOLE,0.001607216
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,COCA COLA CO,191216100,COM,590000,10082,SH,SOLE,0.00248235
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,COLGATE PALMOLIVE,194162103,COM,5293000,68865,SH,SOLE,0.022269625
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,CVS CORP,126650100,COM,918000,29172,SH,SOLE,0.003862368
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,DEERE & COMPANY,244199105,COM,6000000,85980,SH,SOLE,0.025244238
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,DOMINION RES INC VA NEW,25746U109,COM,4992000,114346,SH,SOLE,0.021003206
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,DUKE ENERGY CORP (HOLDING COMP,26441C204,COM,209000,11824,SH,SOLE,0.000879341
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,EATON CORP,278058102,COM,1584000,19200,SH,SOLE,0.006664479
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ECOLAB INC,278865100,COM,1439000,28364,SH,SOLE,0.00605441
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ELI LILLY & CO,532457108,COM,446000,12212,SH,SOLE,0.001876488
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,EMERSON ELEC,291011104,COM,7310000,138818,SH,SOLE,0.030755897
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ENERGY S&P SECTOR,81369Y506,COM,876000,15626,SH,SOLE,0.003685659
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,EXPEDITORS INTL WASH INC COM,302130109,COM,947000,20475,SH,SOLE,0.003984382
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,EXXON MOBIL CORP,30231G102,COM,6953000,112534,SH,SOLE,0.029253864
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,FIRST FINANCIAL CORP-IND,320218100,COM,1320000,44753,SH,SOLE,0.005553732
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,GENERAL ELECTRIC CO,369604103,COM,5200000,320017,SH,SOLE,0.02187834
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,HEALTH CARE REIT INC,42217K106,COM,227000,4802,SH,SOLE,0.000955074
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ILLINOIS TOOL WORKS INC,452308109,COM,6324000,134499,SH,SOLE,0.026607427
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,INDUSTRIAL S&P SECTOR,81369Y704,COM,312000,9966,SH,SOLE,0.0013127
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,INTEGRA BANK CORPORATION,45814P105,COM,26000,36275,SH,SOLE,0.000109392
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,INTEL CORP,458140100,COM,193000,10050,SH,SOLE,0.000812023
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,INTERNATIONAL BUSINESS MACHINE,459200101,COM,7515000,56022,SH,SOLE,0.031618408
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ISHARES DJ SELECT DIVIDEND,464287168,COM,264000,5628,SH,SOLE,0.001110746
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ISHARES S&P GLOBAL HLTHCARE,464287325,COM,258000,5092,SH,SOLE,0.001085502
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ISHARES TR S&P SMALLCAP 600 GT,464287887,COM,1622000,25966,SH,SOLE,0.006824359
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ISHARES TRUST MSCI EAFE INDEX,464287465,COM,717000,13057,SH,SOLE,0.003016686
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ISHARES TRUST S&P SMALLCAP 600,464287804,COM,216000,3659,SH,SOLE,0.000908793
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,JOHNSON & JOHNSON,478160104,COM,11258000,181702,SH,SOLE,0.047366605
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,JPMORGAN CHASE & CO,46625H100,COM,321000,8434,SH,SOLE,0.001350567
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,KINDER MORGAN ENERGY,494550106,COM,377000,5500,SH,SOLE,0.00158618
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,KINDER MORGAN MANAGEMENT LLC,49455U100,COM,8028000,133240,SH,SOLE,0.03377679
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,LOWES COMPANIES INC,548661107,COM,1250000,56071,SH,SOLE,0.005259216
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,MCDONALDS CORP,580135101,COM,10518000,141165,SH,SOLE,0.044253149
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,MERCK & CO INC,58933Y105,COM,298000,8105,SH,SOLE,0.001253797
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,MICROSOFT CORP,594918104,COM,2268000,92612,SH,SOLE,0.009542322
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,NESTLE S A REG ADR,641069406,COM,7221000,134761,SH,SOLE,0.03038144
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,NEXTERA ENERGY INC COM,65339F101,COM,3888000,71475,SH,SOLE,0.016358266
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,NIKE,654106103,COM,1418000,17700,SH,SOLE,0.005966055
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,NORTHERN TRUST CORP,665859104,COM,1520000,31519,SH,SOLE,0.006395207
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,NOVO-NORDISK A/S-SPONS ADR,670100205,COM,970000,9850,SH,SOLE,0.004081152
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,OLD NATIONAL BANCORP-IND,680033107,COM,537000,51095,SH,SOLE,0.002259359
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ONEOK INC,682680103,COM,4181000,92826,SH,SOLE,0.017591027
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,PEPSICO INC,713448108,COM,958000,14424,SH,SOLE,0.004030663
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,PRAXAIR INC,74005P104,COM,1439000,15940,SH,SOLE,0.00605441
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,PRICE T ROWE GROUP INC,74144T108,COM,1413000,28219,SH,SOLE,0.005945018
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,PROCTER & GAMBLE,742718109,COM,8506000,141840,SH,SOLE,0.035787915
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,PROGRESS ENERGY INC,743263105,COM,493000,11095,SH,SOLE,0.002074235
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,REALTY INCOME CORP,756109104,COM,7161000,212363,SH,SOLE,0.030128998
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ROYAL BANK OF CANADA,780087102,COM,5932000,113785,SH,SOLE,0.024958137
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,ROYAL DUTCH SHELL PLC-ADR A,780259206,COM,7369000,122211,SH,SOLE,0.031004132
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,S&P DIVIDEND ARISTOCRATS,78464A763,COM,210000,4180,SH,SOLE,0.000883548
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,SIMON PROPERTY GRP,828806109,COM,454000,4891,SH,SOLE,0.001910147
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,SOUTHERN COMPANY,842587107,COM,6368000,170989,SH,SOLE,0.026792551
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,SYSCO,871829107,COM,1245000,43665,SH,SOLE,0.005238179
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,TECHNOLOGY S&P SECTOR,81369Y803,COM,217000,9415,SH,SOLE,0.000913
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,TEVA PHARMACEUTICAL ADR,881624209,COM,1014000,19215,SH,SOLE,0.004266276
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,TJX COMPANIES INC,872540109,COM,1308000,29300,SH,SOLE,0.005503244
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,TOYOTA MTR CORP ADR NEW,892331307,COM,4847000,67718,SH,SOLE,0.020393137
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,UNITED TECH CP,913017109,COM,11133000,156292,SH,SOLE,0.046840684
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,US BANCORP NEW,902973304,COM,217000,10036,SH,SOLE,0.000913
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,V F CORP,918204108,COM,5907000,72913,SH,SOLE,0.024852952
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,VECTREN CORP,92240G101,COM,3098000,119756,SH,SOLE,0.013034442
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",30/9/2010,27/6/2013,13F-HR,,237678000,93,N,WELLS FARGO & CO-NEW,949746101,COM,6094000,242652,SH,SOLE,0.025639731
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ISHARES DJ SELECT DIVIDEND,464287168,COM,372000,7453,SH,SOLE,0.001444481
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ISHARES S&P GLOBAL HLTHCARE,464287325,COM,255000,4917,SH,SOLE,0.000990168
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ISHARES TR S&P SMALLCAP 600 GT,464287887,COM,1889000,26021,SH,SOLE,0.007335011
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ISHARES TRUST MSCI EAFE INDEX,464287465,COM,351000,6029,SH,SOLE,0.001362937
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ISHARES TRUST S&P SMALLCAP 600,464287804,COM,272000,3972,SH,SOLE,0.001056179
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,JOHNSON & JOHNSON,478160104,COM,11183000,180806,SH,SOLE,0.04342373
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,JPMORGAN CHASE & CO,46625H100,COM,243000,5734,SH,SOLE,0.000943572
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,KINDER MORGAN ENERGY,494550106,COM,390000,5550,SH,SOLE,0.001514375
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,KINDER MORGAN MANAGEMENT LLC,49455U100,COM,8889000,132903,SH,SOLE,0.034516099
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,LOWES COMPANIES INC,548661107,COM,1367000,54495,SH,SOLE,0.005308078
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,MCDONALDS CORP,580135101,COM,8241000,107359,SH,SOLE,0.031999907
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,MERCK & CO INC,58933Y105,COM,286000,7942,SH,SOLE,0.001110542
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,MICROSOFT CORP,594918104,COM,2538000,90937,SH,SOLE,0.009855086
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NESTLE S A REG ADR,641069406,COM,8291000,140957,SH,SOLE,0.032194057
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NEW YORK COMMUNITY BANCORP INC,649445103,COM,203000,10760,SH,SOLE,0.000788252
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NEXTERA ENERGY INC COM,65339F101,COM,3760000,72325,SH,SOLE,0.014600127
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NIKE,654106103,COM,1548000,18125,SH,SOLE,0.006010903
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NORTHERN TRUST CORP,665859104,COM,923000,16664,SH,SOLE,0.003584021
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,NOVO-NORDISK A/S-SPONS ADR,670100205,COM,1005000,8925,SH,SOLE,0.003902428
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,OLD NATIONAL BANCORP-IND,680033107,COM,603000,50720,SH,SOLE,0.002341457
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,ONEOK INC,682680103,COM,7466000,134590,SH,SOLE,0.028990572
1487438,"DONALDSON CAPITAL MANAGEMENT, LLC",31/12/2010,27/6/2013,13F-HR,,257532000,97,N,PEPSICO INC,713448108,COM,802000,12274,SH,SOLE,0.003114176
